TSTEP,Rh_litter,Rh_soil,Rh_total,C_litter,C_soil,C_total
1219,1.4111618,1.674874,3.0860357,4.466522,21.345566,25.812088
1220,2.0243678,1.7869327,3.8113005,4.4639053,21.345932,25.809837
1221,2.4086022,2.1243849,4.532987,4.460497,21.346375,25.806871
1222,2.1598775,2.1402423,4.30012,4.457611,21.346537,25.804148
1223,1.8921914,2.031507,3.9236984,4.455282,21.346525,25.801807
1224,2.130256,2.1090977,4.2393537,4.452463,21.346695,25.799158
1225,2.5108411,2.344848,4.855689,4.4488564,21.347044,25.7959
1226,1.7255403,1.9821616,3.707702,4.446884,21.34691,25.793795
1227,1.3518314,1.6225777,2.974409,4.4456882,21.346737,25.792425
1228,1.5872308,1.6676849,3.2549157,4.4439983,21.346777,25.790775
1229,1.6356825,1.7286288,3.3643112,4.442215,21.346807,25.789022
1230,1.5387821,1.717979,3.256761,4.4406376,21.346746,25.787384
1231,1.7360569,1.7673746,3.5034316,4.4386463,21.346853,25.7855
1232,1.8730106,1.9545617,3.8275723,4.4363747,21.346922,25.783297
1233,1.7746251,2.0358553,3.8104804,4.4343147,21.346804,25.781118
1234,1.6492262,2.1302257,3.7794518,4.4325237,21.346457,25.77898
1235,1.7952348,1.8523563,3.647591,4.4304276,21.346552,25.77698
1236,1.5776423,1.7188498,3.296492,4.428795,21.346544,25.77534
1237,1.8613844,1.8858342,3.7472186,4.426569,21.346684,25.773252
1238,1.7662951,1.965556,3.731851,4.4245453,21.346642,25.771187
1239,1.835943,2.0122852,3.8482282,4.4223804,21.34663,25.76901
1240,1.9807625,2.1108136,4.091576,4.419916,21.346682,25.766598
1241,1.8891339,2.07025,3.959384,4.4176445,21.346678,25.764322
1242,1.8272302,2.0452385,3.8724687,4.41551,21.346632,25.762142
1243,1.9067147,2.0948594,4.001574,4.413208,21.34663,25.759838
1244,2.031798,2.1890945,4.2208924,4.410652,21.346672,25.757324
1245,1.7382107,2.1126382,3.850849,4.40872,21.34647,25.75519
1246,1.5563456,1.9136537,3.4699993,4.4071636,21.34627,25.753433
1247,1.6434321,1.912852,3.5562842,4.405428,21.346169,25.751596
1248,1.5117931,1.9313014,3.4430945,4.4039764,21.345903,25.74988
1249,1.6866611,1.9541026,3.6407638,4.402153,21.345814,25.747967
1250,1.7752433,2.0620663,3.8373096,4.4001465,21.345716,25.745863
1251,2.036315,2.2568626,4.2931776,4.3975925,21.345716,25.743309
1252,1.7838309,2.2329962,4.016827,4.3955784,21.345463,25.741041
1253,2.0893657,2.3150055,4.4043713,4.392914,21.34547,25.738384
1254,2.1873264,2.4648848,4.652211,4.3900433,21.345444,25.735487
1255,2.126491,2.4471378,4.573629,4.387306,21.345371,25.732677
1256,2.1683676,2.4839346,4.6523023,4.3844833,21.345314,25.729797
1257,2.1830714,2.5813973,4.7644687,4.38163,21.345179,25.726809
1258,2.3305116,2.685979,5.0164905,4.378454,21.345112,25.723566
1259,2.4361553,2.814331,5.2504864,4.3750534,21.345041,25.720095
1260,2.1759696,2.8654532,5.041423,4.3722095,21.34463,25.716839
1261,1.668531,2.7646403,4.4331713,4.3704567,21.343744,25.714201
1262,1.314857,2.7831464,4.0980034,4.369467,21.34244,25.711906
1263,1.9835227,2.3724215,4.355944,4.3670483,21.342314,25.709362
1264,2.0521586,2.3197706,4.371929,4.364481,21.342325,25.706806
1265,1.7270296,2.1155276,3.8425572,4.362612,21.342173,25.704784
1266,1.6096988,2.2695475,3.8792462,4.360998,21.341734,25.702732
1267,2.0721207,2.5079393,4.58006,4.3583927,21.341589,25.699982
1268,2.2227473,2.8800473,5.1027946,4.3554688,21.341248,25.696716
1269,1.9197495,3.1603005,5.08005,4.353201,21.340279,25.69348
1270,1.5390561,3.4054973,4.9445534,4.351759,21.338629,25.690388
1271,1.3904235,3.665704,5.0561275,4.350645,21.336546,25.687191
1272,1.254385,3.5237231,4.778108,4.349825,21.334454,25.684278
1273,1.1214664,3.1224477,4.243914,4.3492947,21.332613,25.681908
1274,1.6508279,3.1215954,4.7724233,4.3476315,21.331385,25.679016
1275,2.521981,3.1089003,5.6308813,4.344097,21.331179,25.675276
1276,2.3715024,3.0436926,5.415195,4.3408833,21.330873,25.671757
1277,1.9909253,3.1665864,5.1575117,4.3384933,21.33001,25.668503
1278,1.4595718,3.3069196,4.7664914,4.3372593,21.328388,25.665648
1279,2.1319573,3.3492992,5.4812565,4.334572,21.32751,25.662083
1280,2.9782689,3.407295,6.385564,4.3300514,21.32757,25.657621
1281,2.8883402,3.5790675,6.4674077,4.32572,21.327364,25.653084
1282,2.4616976,3.2501712,5.711869,4.3223095,21.326998,25.649307
1283,2.6781163,3.029275,5.7073913,4.318424,21.327116,25.64554
1284,2.074434,2.5987194,4.6731534,4.3158493,21.326963,25.642813
1285,1.8041041,2.0956144,3.8997185,4.31386,21.326998,25.640858
1286,1.9901292,1.9398944,3.9300237,4.3114643,21.327414,25.638878
1287,1.7771127,2.033219,3.8103318,4.309534,21.327486,25.63702
1288,1.762037,2.1864324,3.9484694,4.307642,21.32739,25.635033
1289,1.8917353,2.4861062,4.3778415,4.3054695,21.327152,25.632622
1290,2.087577,2.8524249,4.940002,4.30287,21.326786,25.629656
1291,2.230304,2.946377,5.176681,4.2999573,21.326502,25.62646
1292,2.1673193,2.9454827,5.112802,4.297182,21.326149,25.623331
1293,1.92331,2.799507,4.722817,4.294945,21.325655,25.6206
1294,1.8277767,2.4830601,4.310837,4.292919,21.325367,25.618286
1295,1.906177,2.7222443,4.6284213,4.290724,21.324936,25.61566
1296,1.9059908,2.6760585,4.5820494,4.2885265,21.324558,25.613085
1297,1.8993626,1.7716274,3.67099,4.2863445,21.32508,25.611425
1298,1.6540399,1.5188491,3.172889,4.2847023,21.325563,25.610266
1299,1.4635632,1.3662136,2.8297768,4.2834816,21.325972,25.609453
1300,1.6461891,1.4440223,3.0902114,4.2818584,21.326525,25.608383
1301,1.7766219,1.7861449,3.5627668,4.279951,21.326897,25.606848
1302,1.9237719,2.0549858,3.9787576,4.2777176,21.327183,25.6049
1303,1.7729751,1.9658004,3.7387755,4.275818,21.32738,25.603197
1304,1.6959126,2.0104198,3.7063324,4.27409,21.327438,25.601528
1305,1.803469,2.3009503,4.104419,4.272127,21.327341,25.599468
1306,1.7381706,2.5668168,4.3049874,4.2703114,21.3269,25.597212
1307,1.610643,1.9887329,3.599376,4.268778,21.326887,25.595665
1308,1.5309558,2.0538168,3.5847726,4.2674255,21.32671,25.594135
1309,1.8550088,2.1505291,4.005538,4.2653484,21.32684,25.592188
1310,1.8742267,1.9551138,3.8293405,4.2632294,21.327192,25.590422
1311,1.7586327,2.2533746,4.012007,4.261408,21.327106,25.588514
1312,1.7594676,2.9509435,4.710411,4.25959,21.326324,25.585915
1313,1.9038231,3.073218,4.9770412,4.257452,21.325603,25.583055
1314,2.0439794,3.185953,5.2299323,4.255001,21.324947,25.579948
1315,1.9759996,3.2250593,5.201059,4.2527065,21.324171,25.576878
1316,1.979281,3.2589846,5.2382655,4.2504044,21.32337,25.573774
1317,1.8871412,3.1455884,5.0327296,4.248308,21.322573,25.57088
1318,1.9937091,3.2502775,5.2439866,4.2459717,21.321808,25.56778
1319,2.0894961,3.3689408,5.458437,4.243458,21.321049,25.564507
1320,2.087699,3.4969935,5.5846925,4.2409534,21.320164,25.561117
1321,1.7207291,3.6159523,5.3366814,4.239279,21.318705,25.557983
1322,1.8159018,3.428297,5.244199,4.237398,21.317553,25.55495
1323,1.6890068,3.0634108,4.7524176,4.2358036,21.316612,25.552416
1324,1.6155255,3.0155365,4.631062,4.2343826,21.315628,25.55001
1325,1.5563898,3.1301093,4.686499,4.2331066,21.314455,25.547562
1326,1.382745,3.3446953,4.7274404,4.232229,21.31285,25.54508
1327,1.1476235,3.53127,4.6788936,4.231926,21.310766,25.542692
1328,1.547013,3.4557536,5.0027666,4.230734,21.309258,25.539991
1329,1.7581935,3.142892,4.9010854,4.2290707,21.30833,25.537401
1330,1.3414457,2.8390877,4.1805334,4.228361,21.307182,25.535543
1331,0.9596863,3.0061977,3.965884,4.2285233,21.305387,25.53391
1332,1.4488671,3.051974,4.500841,4.2275944,21.304161,25.531755
1333,1.9772117,3.0090034,4.986215,4.225479,21.303644,25.529123
1334,1.7377892,2.9418359,4.679625,4.223913,21.302895,25.526808
1335,1.7257097,2.8440073,4.569717,4.2223854,21.30223,25.524616
1336,1.6616042,2.5135434,4.1751475,4.221012,21.301817,25.52283
1337,1.339076,2.317863,3.656939,4.220377,21.301193,25.52157
1338,1.1304278,2.1218717,3.2522995,4.220228,21.3005,25.52073
1339,1.4902611,2.631413,4.121674,4.219269,21.299753,25.519022
1340,1.5888209,2.7459083,4.334729,4.218092,21.299017,25.517109
1341,1.6538815,2.8428617,4.496743,4.216776,21.298267,25.515043
1342,1.3168728,2.5089645,3.8258374,4.216236,21.297426,25.513662
1343,1.3573267,2.4816103,3.838937,4.215616,21.296661,25.512278
1344,1.2773373,2.5524023,3.8297396,4.215189,21.295727,25.510916
1345,1.2457783,2.7166557,3.962434,4.2148495,21.294588,25.509438
1346,1.0807965,2.555367,3.6361635,4.214897,21.2934,25.508297
1347,1.0406749,2.5250266,3.5657015,4.215048,21.292192,25.50724
1348,0.80238795,2.6120508,3.4144387,4.215748,21.2906,25.506348
1349,0.6805458,2.6095715,3.2901173,4.2167377,21.288855,25.505592
1350,1.1924696,2.4974651,3.6899347,4.2165947,21.287859,25.504454
1351,1.7276883,2.6427999,4.370488,4.2152596,21.287384,25.502644
1352,1.6018865,2.575917,4.1778035,4.214216,21.286823,25.50104
1353,1.3821542,2.2929966,3.6751509,4.2136974,21.286266,25.499964
1354,1.3489273,2.2799432,3.6288705,4.213251,21.285683,25.498934
1355,1.2962244,2.3184352,3.6146595,4.212942,21.284994,25.497936
1356,1.3118904,2.2758472,3.5877376,4.212614,21.284367,25.49698
1357,1.4648669,2.4687278,3.9335947,4.2119465,21.283737,25.495684
1358,1.2999105,2.349464,3.6493745,4.211666,21.28302,25.494686
1359,1.222009,2.344775,3.566784,4.2115784,21.28221,25.493788
1360,1.377933,2.3885722,3.7665052,4.211151,21.28155,25.4927
1361,1.216872,2.157039,3.373911,4.2111034,21.280918,25.492022
1362,1.1876853,2.1498418,3.337527,4.211138,21.280258,25.491396
1363,1.1273382,2.0436423,3.1709805,4.2113266,21.279625,25.490952
1364,1.2765279,2.2698,3.5463278,4.211197,21.278952,25.490149
1365,1.2624309,2.2088099,3.4712408,4.211115,21.27832,25.489435
1366,0.9873694,1.8869132,2.8742826,4.21167,21.277668,25.489338
1367,0.92624235,1.7250481,2.6512904,4.2123795,21.277098,25.489477
1368,0.90098596,1.6598496,2.5608356,4.2131634,21.27656,25.489723
1369,0.7453754,1.4687448,2.2141201,4.2143116,21.27602,25.490332
1370,0.732196,1.342964,2.07516,4.2155075,21.275585,25.491093
1371,0.8021146,1.4298879,2.2320025,4.216564,21.275148,25.491713
1372,0.7389606,1.3304867,2.0694473,4.217779,21.27473,25.49251
1373,0.75476754,1.3156174,2.070385,4.218973,21.274347,25.49332
1374,0.8384073,1.3876185,2.2260258,4.220003,21.27399,25.493994
1375,1.0106143,1.5797306,2.590345,4.220669,21.273651,25.49432
1376,1.1361607,1.8240567,2.9602175,4.221075,21.273222,25.494297
1377,1.1515231,2.0256648,3.177188,4.221468,21.27261,25.494078
1378,0.98966014,1.9932133,2.9828734,4.2222404,21.27183,25.49407
1379,0.9102434,1.9275373,2.8377807,4.2232113,21.271019,25.49423
1380,0.8045175,1.9055684,2.7100859,4.224436,21.2701,25.494535
1381,0.8628441,1.7412213,2.6040654,4.2255573,21.269411,25.494968
1382,1.0236046,1.7002528,2.7238574,4.2263412,21.268957,25.495298
1383,0.8520397,1.4515921,2.3036318,4.2275257,21.268541,25.496067
1384,0.8257352,1.3967386,2.2224739,4.2287884,21.268147,25.496935
1385,0.831681,1.3356311,2.1673121,4.2679977,21.267794,25.535791
1386,1.0455031,1.3769314,2.4224346,4.3028164,21.267609,25.570425
1387,1.1855645,1.3427637,2.5283282,4.333805,21.267582,25.601387
1388,1.4914929,1.4997336,2.9912264,4.360977,21.267706,25.628683
1389,1.2843121,1.3842117,2.6685238,4.385723,21.267696,25.65342
1390,1.0644636,1.1344166,2.1988802,4.408354,21.267685,25.676039
1391,1.130055,1.0843465,2.2144015,4.4285355,21.267782,25.696318
1392,1.3332888,1.1456722,2.478961,4.4462223,21.26802,25.714243
1393,1.8695832,1.4135975,3.2831807,4.460945,21.26854,25.729485
1394,1.7691419,1.4351189,3.2042608,4.4741993,21.26892,25.74312
1395,1.5343432,1.2623787,2.796722,4.486397,21.269222,25.75562
1396,1.5708313,1.2582352,2.8290665,4.4971695,21.26956,25.76673
1397,1.6272607,1.2262454,2.853506,4.506609,21.269983,25.776592
1398,2.1364722,1.425997,3.5624692,4.5139256,21.270723,25.784649
1399,2.5258603,1.6806355,4.206496,4.519478,21.271599,25.791077
1400,2.3761573,1.670649,4.0468063,4.524452,21.272326,25.796778
1401,2.7319465,1.808825,4.5407715,4.52791,21.273273,25.801184
1402,2.966525,1.9398896,4.9064145,4.524212,21.274328,25.79854
1403,2.9862545,2.0332143,5.019469,4.5204716,21.275314,25.795786
1404,2.2339058,1.7538366,3.9877424,4.5182476,21.275812,25.79406
1405,1.721563,1.4325594,3.1541224,4.5170555,21.276114,25.793169
1406,1.2780011,1.1553161,2.4333172,4.5226803,21.276241,25.798922
1407,1.0704846,0.9486453,2.01913,4.5280647,21.276365,25.80443
1408,1.1221087,0.92993665,2.0520453,4.5327644,21.276562,25.809326
1409,1.3176962,1.0056413,2.3233376,4.536558,21.276878,25.813437
1410,2.0593243,1.337707,3.3970313,4.5383873,21.277617,25.816004
1411,1.6495322,1.2626122,2.9121444,4.5406284,21.278008,25.818636
1412,1.1374555,0.95157915,2.0890346,4.543518,21.278193,25.82171
1413,1.4156764,1.0458803,2.4615567,4.5455093,21.278566,25.824076
1414,1.4623181,1.0800279,2.542346,4.547104,21.278952,25.826056
1415,1.7424117,1.2151588,2.9575706,4.547867,21.279484,25.82735
1416,1.7370564,1.230282,2.9673383,4.548395,21.279997,25.828392
1417,2.3011272,1.4818044,3.7829316,4.5475693,21.280828,25.828398
1418,1.7091053,1.3157771,3.0248823,4.547735,21.281225,25.82896
1419,1.678011,1.2124746,2.8904855,4.547783,21.281696,25.82948
1420,1.8393104,1.269975,3.1092854,4.582344,21.28226,25.864605
1421,2.016872,1.3392769,3.3561487,4.57987,21.282928,25.862799
1422,2.076276,1.4034379,3.479714,4.577278,21.28359,25.860868
1423,1.275041,1.0520021,2.327043,4.5762863,21.283804,25.86009
1424,1.3217055,1.0025376,2.324243,4.575201,21.284115,25.859316
1425,1.4492196,1.054464,2.5036836,4.5738583,21.284502,25.85836
1426,1.8724191,1.2388096,3.1112287,4.571665,21.285133,25.856798
1427,1.3047744,1.0561773,2.3609517,4.570612,21.285376,25.855988
1428,1.3238213,0.99016017,2.3139815,4.569515,21.285706,25.85522
1429,1.3629776,1.0351623,2.39814,4.568342,21.28603,25.854372
1430,0.98483044,0.84453696,1.8293674,4.5679264,21.286165,25.854092
1431,0.8693964,0.7304459,1.5998423,4.5677395,21.2863,25.85404
1432,0.92780006,0.731181,1.6589811,4.5674343,21.286495,25.85393
1433,0.9685969,0.7600561,1.728653,4.567047,21.286701,25.853748
1434,0.88924474,0.7476105,1.6368552,4.56682,21.28684,25.85366
1435,0.7977757,0.69229215,1.4900678,4.5667763,21.286942,25.853718
1436,0.8460558,0.6807855,1.5268413,4.566633,21.287106,25.853739
1437,1.0030936,0.7482177,1.7513113,4.5661736,21.287361,25.853535
1438,1.2867999,0.8879482,2.1747482,4.5651474,21.287762,25.85291
1439,1.578722,1.0565035,2.6352255,4.56353,21.28829,25.85182
1440,1.020179,0.83789545,1.8580744,4.563038,21.288471,25.85151
1441,0.8905094,0.7410099,1.6315193,4.562805,21.28862,25.851425
1442,0.8766873,0.7136091,1.5902964,4.562599,21.288784,25.851383
1443,0.9720002,0.7626584,1.7346586,4.5621986,21.288996,25.851194
1444,0.89731634,0.7429131,1.6402295,4.5619507,21.28915,25.8511
1445,1.1173387,0.83418196,1.9515207,4.56126,21.289436,25.850697
1446,0.9237007,0.7593044,1.6830051,4.560959,21.289602,25.850561
1447,0.87936515,0.7175725,1.5969377,4.5607433,21.289766,25.85051
1448,0.86467147,0.7047962,1.5694677,4.56056,21.289927,25.850487
1449,0.85912585,0.6819364,1.5410622,4.5603848,21.290108,25.850492
1450,1.1635127,0.81488156,1.9783943,4.559597,21.290462,25.85006
1451,1.4419198,0.97072726,2.412647,4.5582504,21.290943,25.849194
1452,1.441999,1.0339527,2.4759517,4.556904,21.29136,25.848265
1453,1.0935161,0.88645667,1.9799728,4.5562572,21.291573,25.84783
1454,1.0159328,0.8141079,1.8300407,4.555765,21.29178,25.847546
1455,1.0872566,0.83368444,1.920941,4.55513,21.29204,25.84717
1456,1.0826826,0.8278957,1.9105784,4.5545025,21.292303,25.846806
1457,1.2021155,0.89104813,2.0931637,4.5536346,21.292624,25.846258
1458,1.2955544,0.97220254,2.267757,4.552578,21.292957,25.845535
1459,1.0836383,0.8565532,1.9401915,4.5519466,21.293194,25.84514
1460,1.0838494,0.8651915,1.949041,4.5513153,21.29342,25.844736
1461,1.2591436,0.9229109,2.1820545,4.550329,21.29377,25.844099
1462,1.9085175,1.218933,3.1274505,4.5480328,21.294483,25.842516
1463,1.4716222,1.1530864,2.6247087,4.5466194,21.294817,25.841436
1464,1.1221281,0.95364606,2.0757742,4.545908,21.294996,25.840904
1465,0.8527919,0.7914659,1.6442578,4.54574,21.295065,25.840805
1466,0.6000098,0.59543645,1.1954463,4.5460796,21.295074,25.841154
1467,0.67412245,0.5965111,1.2706336,4.5462685,21.295158,25.841427
1468,0.58925855,0.5570173,1.1462759,4.546631,21.295195,25.841825
1469,0.39445758,0.40653187,0.80098945,4.5473824,21.295185,25.842567
1470,0.4995181,0.4249149,0.924433,4.547922,21.295265,25.843187
1471,0.90160835,0.62143505,1.5230434,4.5476513,21.295557,25.843208
1472,0.8531894,0.66535646,1.5185459,4.5474777,21.295755,25.843233
1473,0.49286112,0.4920772,0.9849383,4.5480328,21.29576,25.843792
1474,0.48867276,0.48316363,0.9718364,4.5485954,21.295769,25.844364
1475,0.40325493,0.42340344,0.82665837,4.5493298,21.295752,25.845081
1476,0.53540444,0.46403793,0.9994424,4.549797,21.295828,25.845625
1477,0.8337353,0.57966524,1.4134005,4.5496616,21.296093,25.845755
1478,0.6043314,0.54411733,1.1484487,4.549988,21.29616,25.846148
1479,0.560895,0.51397234,1.0748674,4.5504055,21.296211,25.846617
1480,0.5545556,0.4984786,1.0530342,4.5508347,21.296272,25.847107
1481,0.6717336,0.54152024,1.2132539,4.5510254,21.29641,25.847435
1482,0.4620322,0.45423555,0.91626775,4.5516415,21.296421,25.848063
1483,0.47447866,0.43214577,0.90662444,4.552229,21.296469,25.848698
1484,0.43846488,0.3968773,0.83534217,4.552891,21.296515,25.849405
1485,0.5099902,0.43229583,0.9422861,4.5534077,21.296597,25.850004
1486,0.65397894,0.49330986,1.1472888,4.5536327,21.296766,25.850399
1487,0.66935927,0.52975756,1.1991168,4.553829,21.296913,25.850742
1488,0.56201017,0.5026624,1.0646726,4.554241,21.296978,25.85122
1489,0.49697044,0.46508065,0.9620511,4.554785,21.297014,25.851799
1490,0.5352266,0.46637332,1.0015999,4.555252,21.297087,25.852339
1491,0.6254766,0.4966356,1.1221122,4.5555344,21.297224,25.852758
1492,0.6620557,0.51061624,1.1726719,4.555746,21.297382,25.853128
1493,0.8286425,0.6020875,1.43073,4.55562,21.297619,25.85324
1494,0.88560605,0.64346457,1.5290706,4.555378,21.297873,25.85325
1495,0.67383546,0.5757031,1.2495385,4.555565,21.297977,25.853542
1496,0.88755476,0.63805985,1.5256146,4.555319,21.298239,25.853558
1497,0.9147918,0.67943394,1.5942258,4.5550175,21.298487,25.853504
1498,0.6644904,0.5943908,1.2588812,4.5552235,21.298563,25.853786
1499,0.74824494,0.59528035,1.3435253,4.555258,21.298725,25.853983
1500,0.9830583,0.713473,1.6965313,4.554821,21.299007,25.853828
1501,0.858446,0.68944263,1.5478886,4.554632,21.299189,25.85382
1502,0.79968035,0.63743484,1.4371152,4.5545635,21.29936,25.853924
1503,0.92252725,0.7041077,1.626635,4.554247,21.299591,25.853838
1504,0.8812115,0.695927,1.5771385,4.5540104,21.29979,25.8538
1505,0.7158852,0.6284161,1.3443013,4.5541115,21.299885,25.853996
1506,0.5639904,0.50864226,1.0726327,4.554516,21.299948,25.854464
1507,0.63495165,0.5265561,1.1615077,4.554777,21.300064,25.854841
1508,0.7693341,0.6001699,1.369504,4.5547695,21.300243,25.855013
1509,0.9425537,0.6866532,1.6292069,4.554409,21.300514,25.854923
1510,1.0525014,0.75385815,1.8063596,4.5538273,21.300829,25.854656
1511,1.1717064,0.8606855,2.032392,4.5530033,21.301159,25.854162
1512,0.98323226,0.77968717,1.7629194,4.5525627,21.301376,25.85394
1513,0.9705183,0.7530642,1.7235825,4.552145,21.301609,25.853754
1514,0.8958877,0.747631,1.6435187,4.551878,21.301771,25.85365
1515,0.80088544,0.682039,1.4829245,4.5518036,21.301903,25.853706
1516,0.8822334,0.69366825,1.5759016,4.5515633,21.302105,25.853668
1517,0.9330846,0.7269124,1.659997,4.551222,21.302326,25.853548
1518,1.0333369,0.7664497,1.7997866,4.5506744,21.302612,25.853287
1519,1.2438722,0.8785227,2.1223948,4.5497036,21.303,25.852703
1520,1.60325,1.086272,2.689522,4.5480022,21.303549,25.851551
1521,1.4141322,1.0659009,2.4800332,4.5466843,21.303925,25.850609
1522,1.44034,1.069283,2.509623,4.545315,21.304323,25.849638
1523,1.7467575,1.2038138,2.9505713,4.5433197,21.304905,25.848225
1524,1.8629775,1.3582399,3.2212174,4.541092,21.30545,25.846542
1525,1.2866455,1.086099,2.3727446,4.5400276,21.30568,25.845707
1526,1.1357508,0.998148,2.1338987,4.5392685,21.305841,25.84511
1527,1.0032151,0.8871383,1.8903533,4.5387783,21.305979,25.844757
1528,1.0224128,0.8560334,1.8784461,4.538248,21.30617,25.844418
1529,1.1046536,0.8895517,1.9942054,4.53755,21.30641,25.84396
1530,1.0191128,0.89520717,1.91432,4.5370255,21.306557,25.843582
1531,0.8801025,0.78470075,1.6648033,4.5367813,21.306673,25.843454
1532,0.92147785,0.78806204,1.7095399,4.5364532,21.30683,25.843283
1533,1.1776313,0.92870414,2.1063354,4.5356045,21.307108,25.842712
1534,0.8550451,0.81099916,1.6660442,4.53541,21.307173,25.842583
1535,0.8683282,0.7939156,1.6622438,4.5351887,21.307268,25.842457
1536,0.92445296,0.80270153,1.7271545,4.534853,21.307413,25.842266
1537,0.9786565,0.829379,1.8080355,4.5344086,21.307587,25.841995
